tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-02-11T09:35:51.000Z,2016-02-11T10:11:07.000Z,6.3,28.0,10018,10005
2016-02-25T09:53:47.000Z,2016-02-25T10:07:09.000Z,1.92,10.5,10282,10002
2016-02-23T19:39:09.000Z,2016-02-23T20:17:54.000Z,18.07,52.0,11422,10154
2016-02-14T15:39:42.000Z,2016-02-14T15:49:50.000Z,0.94,8.0,10022,10019
2016-02-20T18:29:28.000Z,2016-02-20T18:51:32.000Z,2.85,15.5,10199,10013
2016-02-12T23:27:20.000Z,2016-02-12T23:29:58.000Z,0.7,4.5,10019,10020
2016-02-29T18:51:04.000Z,2016-02-29T19:03:02.000Z,3.3,12.5,10167,10002
2016-02-18T06:06:20.000Z,2016-02-18T06:16:18.000Z,3.1,12.0,10025,10153
2016-02-07T19:02:36.000Z,2016-02-07T19:11:21.000Z,1.69,8.5,10001,10014
2016-02-27T00:25:39.000Z,2016-02-27T00:37:21.000Z,2.43,10.0,10018,10014
2016-02-15T20:21:44.000Z,2016-02-15T20:23:59.000Z,0.5,3.5,10028,10028
2016-02-03T14:20:14.000Z,2016-02-03T14:24:50.000Z,0.84,5.0,10001,10167
2016-02-07T16:46:08.000Z,2016-02-07T16:55:08.000Z,1.1,7.5,10119,10017
2016-02-21T09:18:36.000Z,2016-02-21T09:23:32.000Z,1.2,6.5,10028,10162
2016-02-22T15:35:06.000Z,2016-02-22T15:48:16.000Z,2.3,11.5,10199,10013
2016-02-24T15:20:16.000Z,2016-02-24T15:26:11.000Z,0.68,5.5,10001,10119
2016-02-18T09:13:35.000Z,2016-02-18T09:26:35.000Z,1.2,9.0,10065,10167
2016-02-11T08:39:06.000Z,2016-02-11T08:58:36.000Z,3.7,16.5,10199,10280
2016-02-05T12:36:49.000Z,2016-02-05T12:42:39.000Z,1.0,6.0,10011,10001
2016-02-23T15:22:35.000Z,2016-02-23T15:32:34.000Z,0.9,7.5,10110,10001
2016-02-25T09:43:51.000Z,2016-02-25T09:48:43.000Z,0.59,5.0,10022,10167
2016-02-02T12:01:21.000Z,2016-02-02T12:22:52.000Z,2.65,15.0,10001,10019
2016-02-03T18:53:28.000Z,2016-02-03T19:04:55.000Z,2.0,9.5,10044,10029
2016-02-19T20:48:23.000Z,2016-02-19T21:10:11.000Z,4.75,18.0,10005,11238
2016-02-11T20:03:44.000Z,2016-02-11T20:25:44.000Z,4.58,18.5,10110,10044
2016-02-29T13:04:27.000Z,2016-02-29T13:09:48.000Z,0.66,5.0,10001,10016
2016-02-22T07:43:10.000Z,2016-02-22T07:48:52.000Z,0.8,5.5,10065,10103
2016-02-11T21:01:32.000Z,2016-02-11T21:19:53.000Z,4.33,16.0,10012,11215
2016-02-13T23:25:17.000Z,2016-02-13T23:29:01.000Z,0.7,4.5,10019,10103
2016-02-01T18:15:51.000Z,2016-02-01T18:26:21.000Z,1.0,8.5,10103,10020
2016-02-15T13:26:35.000Z,2016-02-15T13:36:25.000Z,1.2,8.0,10001,10020
2016-02-27T00:58:00.000Z,2016-02-27T01:02:56.000Z,1.26,6.0,11220,10011
2016-02-10T17:49:52.000Z,2016-02-10T17:56:20.000Z,1.11,6.0,11201,11205
2016-02-24T16:01:23.000Z,2016-02-24T16:21:26.000Z,2.4,13.0,10028,10110
2016-02-09T21:04:08.000Z,2016-02-09T21:26:10.000Z,9.3,29.0,10282,10028
2016-02-06T01:17:43.000Z,2016-02-06T01:29:03.000Z,1.09,8.5,10003,10011
2016-02-08T05:43:01.000Z,2016-02-08T05:48:42.000Z,1.83,7.5,10023,10167
2016-02-02T21:01:59.000Z,2016-02-02T21:11:12.000Z,1.2,7.5,10103,10018
2016-02-14T21:12:26.000Z,2016-02-14T21:25:21.000Z,2.1,10.5,10001,10002
2016-02-10T11:08:41.000Z,2016-02-10T11:23:02.000Z,1.9,10.5,10153,10029
2016-02-10T19:54:50.000Z,2016-02-10T20:22:07.000Z,16.95,52.0,11422,10001
2016-02-11T01:17:23.000Z,2016-02-11T01:30:39.000Z,3.89,13.5,10022,11103
2016-02-08T11:19:31.000Z,2016-02-08T11:26:55.000Z,1.2,7.0,10028,10044
2016-02-01T20:15:02.000Z,2016-02-01T20:29:02.000Z,2.9,12.0,10016,10028
2016-02-10T05:20:52.000Z,2016-02-10T05:25:14.000Z,0.7,5.0,10017,10110
2016-02-10T12:49:36.000Z,2016-02-10T13:01:43.000Z,1.7,9.5,10110,10021
2016-02-18T03:30:20.000Z,2016-02-18T03:42:46.000Z,2.36,11.0,10011,10002
2016-02-05T08:22:17.000Z,2016-02-05T08:40:51.000Z,2.7,13.5,10162,10171
2016-02-06T21:14:45.000Z,2016-02-06T21:22:42.000Z,0.85,6.5,10017,10171
2016-02-01T14:16:24.000Z,2016-02-01T14:52:02.000Z,6.4,26.5,10001,11215
2016-02-28T14:00:54.000Z,2016-02-28T14:06:03.000Z,1.22,6.0,10014,10199
2016-02-26T09:00:39.000Z,2016-02-26T09:15:50.000Z,2.09,11.5,10017,10011
2016-02-22T16:49:29.000Z,2016-02-22T17:07:44.000Z,7.2,22.0,11371,11109
2016-02-27T16:29:45.000Z,2016-02-27T16:43:35.000Z,1.85,10.5,10012,10001
2016-02-09T09:49:53.000Z,2016-02-09T09:56:18.000Z,0.79,6.0,10021,10029
2016-02-29T10:58:46.000Z,2016-02-29T11:26:37.000Z,1.91,17.0,10065,10001
2016-02-07T22:22:31.000Z,2016-02-07T22:24:51.000Z,0.6,4.0,10011,10011
2016-02-11T09:06:14.000Z,2016-02-11T09:09:34.000Z,0.57,4.5,10282,10013
2016-02-19T17:26:49.000Z,2016-02-19T17:31:22.000Z,1.0,5.5,10028,10044
2016-02-14T11:49:06.000Z,2016-02-14T11:53:54.000Z,0.7,5.5,10023,10019
2016-02-07T21:59:22.000Z,2016-02-07T22:03:08.000Z,0.8,5.0,10009,10016
2016-02-27T02:15:38.000Z,2016-02-27T02:20:23.000Z,0.76,5.0,10002,10012
2016-02-22T06:49:14.000Z,2016-02-22T06:58:00.000Z,1.99,9.0,10044,10152
2016-02-05T14:05:40.000Z,2016-02-05T14:12:37.000Z,0.96,6.5,10044,10028
2016-02-05T13:08:34.000Z,2016-02-05T13:20:04.000Z,2.26,10.5,10012,10017
2016-02-16T11:24:21.000Z,2016-02-16T11:49:30.000Z,4.06,18.5,10119,10021
2016-02-26T05:52:15.000Z,2016-02-26T05:58:06.000Z,1.8,7.5,10044,10022
2016-02-08T00:34:47.000Z,2016-02-08T00:45:32.000Z,3.6,13.0,10018,10025
2016-02-22T08:21:30.000Z,2016-02-22T08:32:59.000Z,1.9,9.5,10019,10011
2016-02-25T15:47:25.000Z,2016-02-25T16:02:12.000Z,1.4,10.5,10014,10199
2016-02-14T12:31:00.000Z,2016-02-14T12:41:26.000Z,1.2,8.5,10003,10012
2016-02-13T04:07:33.000Z,2016-02-13T04:15:29.000Z,2.3,9.0,10003,10154
2016-02-16T20:01:08.000Z,2016-02-16T20:37:16.000Z,9.5,33.0,10110,11215
2016-02-05T07:07:43.000Z,2016-02-05T07:21:02.000Z,3.47,13.5,10028,10112
2016-02-06T18:48:34.000Z,2016-02-06T19:03:44.000Z,3.67,14.0,10017,10023
2016-02-25T07:34:13.000Z,2016-02-25T08:17:56.000Z,12.31,38.5,11371,10171
2016-02-28T10:05:24.000Z,2016-02-28T10:25:17.000Z,10.62,30.0,10103,11371
2016-02-18T17:36:30.000Z,2016-02-18T17:47:27.000Z,1.9,9.5,10009,10014
2016-02-19T14:48:19.000Z,2016-02-19T15:22:40.000Z,9.1,31.0,11371,10003
2016-02-26T23:06:23.000Z,2016-02-26T23:25:19.000Z,3.4,15.5,10018,10026
2016-02-26T18:13:08.000Z,2016-02-26T18:23:49.000Z,2.64,11.0,10199,10282
2016-02-20T01:18:47.000Z,2016-02-20T01:53:29.000Z,10.26,34.0,10028,11233
2016-02-13T17:04:41.000Z,2016-02-13T17:06:23.000Z,0.49,3.5,10028,10028
2016-02-28T00:23:50.000Z,2016-02-28T01:01:48.000Z,7.7,29.0,10020,11238
2016-02-27T23:24:15.000Z,2016-02-27T23:42:59.000Z,4.02,15.5,10011,10021
2016-02-08T19:16:18.000Z,2016-02-08T19:27:56.000Z,1.94,9.5,10021,10110
2016-02-03T21:17:29.000Z,2016-02-03T21:24:06.000Z,0.9,6.5,10002,10012
2016-02-23T00:40:08.000Z,2016-02-23T00:46:46.000Z,1.76,7.5,10023,10018
2016-02-26T20:58:04.000Z,2016-02-26T21:16:05.000Z,2.6,13.0,10167,10012
2016-02-14T12:50:25.000Z,2016-02-14T12:56:14.000Z,1.4,6.5,10023,10021
2016-02-11T16:51:53.000Z,2016-02-11T17:19:06.000Z,11.8,33.0,11422,11371
2016-02-27T08:52:56.000Z,2016-02-27T09:13:28.000Z,4.04,16.5,10023,10003
2016-02-19T16:48:29.000Z,2016-02-19T16:53:50.000Z,1.06,6.0,10012,10011
2016-02-24T19:59:39.000Z,2016-02-24T20:09:20.000Z,1.49,8.0,10110,10001
2016-02-20T02:27:23.000Z,2016-02-20T02:31:50.000Z,1.06,5.5,10011,10199
2016-02-10T08:09:42.000Z,2016-02-10T08:24:08.000Z,2.49,11.5,10003,10065
2016-02-13T12:21:15.000Z,2016-02-13T12:25:15.000Z,0.4,4.5,10020,10020
2016-02-11T14:48:58.000Z,2016-02-11T14:55:21.000Z,1.09,6.5,10103,10023
2016-02-05T09:31:48.000Z,2016-02-05T09:41:27.000Z,2.08,9.0,10025,10028
2016-02-06T17:45:30.000Z,2016-02-06T17:47:28.000Z,0.59,4.0,10023,10023
2016-02-19T14:13:15.000Z,2016-02-19T14:27:40.000Z,1.8,11.0,10167,10003
2016-02-27T19:13:38.000Z,2016-02-27T19:18:37.000Z,0.7,5.0,10011,10011
2016-02-17T02:20:12.000Z,2016-02-17T02:35:30.000Z,4.5,15.5,10022,10030
2016-02-09T20:51:49.000Z,2016-02-09T21:04:17.000Z,2.1,10.5,10012,10009
2016-02-08T10:27:06.000Z,2016-02-08T10:35:42.000Z,0.6,7.0,10011,10003
2016-02-16T21:50:26.000Z,2016-02-16T22:08:59.000Z,6.69,21.0,10044,10459
2016-02-07T03:44:49.000Z,2016-02-07T03:47:45.000Z,0.8,4.5,11206,11206
2016-02-06T16:27:40.000Z,2016-02-06T16:34:13.000Z,1.3,7.0,10023,10162
2016-02-02T08:16:36.000Z,2016-02-02T08:36:14.000Z,2.7,14.0,10028,10020
2016-02-18T12:54:32.000Z,2016-02-18T12:58:52.000Z,0.6,4.5,10003,10009
2016-02-15T17:16:36.000Z,2016-02-15T17:20:46.000Z,0.89,5.0,10018,10199
2016-02-25T18:30:19.000Z,2016-02-25T18:41:06.000Z,0.82,8.0,10152,10153
2016-02-13T15:30:08.000Z,2016-02-13T15:57:24.000Z,5.31,22.5,10002,10021
2016-02-11T13:20:52.000Z,2016-02-11T13:26:07.000Z,0.5,5.0,10044,10021
2016-02-09T23:06:30.000Z,2016-02-09T23:34:28.000Z,13.1,37.5,10001,11366
2016-02-23T11:08:56.000Z,2016-02-23T11:17:20.000Z,1.0,7.0,10119,10110
2016-02-09T12:10:24.000Z,2016-02-09T12:20:04.000Z,1.17,8.0,10012,10282
2016-02-04T11:33:21.000Z,2016-02-04T11:42:29.000Z,0.62,7.0,10001,10110
2016-02-22T15:48:43.000Z,2016-02-22T15:58:51.000Z,0.94,8.0,10021,10065
2016-02-14T20:48:32.000Z,2016-02-14T20:54:21.000Z,1.0,6.0,10025,10027
2016-02-05T15:20:24.000Z,2016-02-05T15:32:35.000Z,1.8,10.0,10011,10018
2016-02-05T00:15:33.000Z,2016-02-05T00:18:14.000Z,1.0,5.0,10019,10023
2016-02-24T13:32:54.000Z,2016-02-24T14:12:30.000Z,16.16,46.0,11422,11109
2016-02-25T00:02:55.000Z,2016-02-25T00:10:27.000Z,1.3,7.5,10031,10451
2016-02-29T22:14:02.000Z,2016-02-29T22:29:31.000Z,2.81,13.0,10028,10017
2016-02-04T14:51:45.000Z,2016-02-04T15:53:31.000Z,17.8,52.0,11422,10103
2016-02-15T14:37:38.000Z,2016-02-15T14:40:03.000Z,0.3,3.5,10153,10103
2016-02-18T12:31:35.000Z,2016-02-18T12:50:59.000Z,2.12,13.5,10028,10023
2016-02-11T19:06:49.000Z,2016-02-11T19:16:26.000Z,1.93,9.0,10022,10028
2016-02-19T21:05:41.000Z,2016-02-19T21:23:11.000Z,2.6,14.0,10271,11217
2016-02-11T15:29:34.000Z,2016-02-11T15:42:07.000Z,1.7,9.5,10023,10111
2016-02-06T15:53:35.000Z,2016-02-06T16:02:21.000Z,1.6,8.5,10162,10028
2016-02-11T15:44:42.000Z,2016-02-11T16:48:25.000Z,18.8,52.0,11422,10014
2016-02-27T17:18:31.000Z,2016-02-27T17:24:11.000Z,0.85,5.5,11103,11102
2016-02-20T13:09:54.000Z,2016-02-20T13:35:42.000Z,8.6,28.5,11371,10009
2016-02-18T07:23:05.000Z,2016-02-18T07:26:35.000Z,0.51,4.5,10017,10167
2016-02-05T10:32:06.000Z,2016-02-05T10:38:38.000Z,0.79,6.0,10001,10110
2016-02-11T17:31:32.000Z,2016-02-11T17:43:08.000Z,1.74,9.0,10022,10023
2016-02-20T16:37:57.000Z,2016-02-20T17:26:41.000Z,18.77,52.0,11422,10011
2016-02-15T09:23:53.000Z,2016-02-15T09:31:01.000Z,1.6,7.5,10103,10199
2016-02-04T17:00:34.000Z,2016-02-04T17:19:51.000Z,3.7,15.5,10103,10007
2016-02-26T10:06:36.000Z,2016-02-26T10:16:37.000Z,1.1,8.0,10154,10021
2016-02-06T12:21:34.000Z,2016-02-06T12:30:08.000Z,1.31,7.5,10112,10001
2016-02-15T18:02:12.000Z,2016-02-15T18:41:13.000Z,10.48,34.0,10110,11213
2016-02-09T10:58:24.000Z,2016-02-09T11:07:56.000Z,1.14,7.5,10017,10018
2016-02-02T20:35:12.000Z,2016-02-02T20:37:25.000Z,0.43,3.5,10028,10028
2016-02-20T03:44:44.000Z,2016-02-20T03:53:55.000Z,3.92,12.0,10003,10044
2016-02-24T12:36:56.000Z,2016-02-24T13:22:22.000Z,10.6,37.0,11371,10111
2016-02-07T18:34:47.000Z,2016-02-07T18:42:08.000Z,1.4,7.0,10012,10003
2016-02-20T17:41:58.000Z,2016-02-20T17:51:27.000Z,2.8,10.5,11371,11105
2016-02-20T17:38:07.000Z,2016-02-20T17:46:09.000Z,1.29,7.0,10013,10006
2016-02-21T03:31:58.000Z,2016-02-21T03:32:28.000Z,25.0,0.0,10502,10502
2016-02-11T21:27:18.000Z,2016-02-11T21:37:20.000Z,1.34,8.0,10001,10003
2016-02-29T08:08:48.000Z,2016-02-29T08:16:10.000Z,0.84,6.5,10022,10167
2016-02-24T15:15:16.000Z,2016-02-24T16:18:44.000Z,10.25,42.5,10011,11371
2016-02-23T20:17:55.000Z,2016-02-23T20:24:38.000Z,1.1,6.5,10028,10065
2016-02-22T20:39:55.000Z,2016-02-22T20:45:11.000Z,0.73,5.0,10110,10017
2016-02-01T09:25:06.000Z,2016-02-01T09:49:07.000Z,2.5,15.5,10103,10003
2016-02-07T00:48:40.000Z,2016-02-07T00:56:19.000Z,0.7,6.5,10003,10009
2016-02-07T10:39:06.000Z,2016-02-07T10:43:05.000Z,0.68,4.5,10018,10119
2016-02-18T09:40:49.000Z,2016-02-18T09:51:59.000Z,2.27,10.0,10065,10018
2016-02-26T08:16:44.000Z,2016-02-26T08:21:57.000Z,0.5,5.0,10013,10282
2016-02-11T09:15:58.000Z,2016-02-11T09:38:35.000Z,2.71,15.5,10017,10023
2016-02-20T05:53:54.000Z,2016-02-20T06:01:04.000Z,3.1,10.5,10009,10044
2016-02-12T06:37:59.000Z,2016-02-12T06:42:56.000Z,1.16,6.0,10009,10003
2016-02-03T20:58:45.000Z,2016-02-03T21:08:20.000Z,1.41,8.0,10018,10069
2016-02-02T19:38:10.000Z,2016-02-02T19:39:21.000Z,0.2,3.0,10009,10009
2016-02-10T21:11:34.000Z,2016-02-10T21:19:56.000Z,1.3,7.0,10167,10119
2016-02-29T00:48:21.000Z,2016-02-29T01:15:44.000Z,14.0,40.0,10003,10465
2016-02-19T08:20:22.000Z,2016-02-19T08:31:39.000Z,1.2,8.5,10065,10111
2016-02-09T09:15:08.000Z,2016-02-09T09:45:10.000Z,3.4,20.0,10028,10001
2016-02-21T00:25:46.000Z,2016-02-21T00:36:07.000Z,2.39,10.0,10022,10003
2016-02-17T14:22:05.000Z,2016-02-17T14:37:52.000Z,1.94,11.5,10199,10011
2016-02-21T22:14:38.000Z,2016-02-21T22:21:37.000Z,2.1,8.0,10019,10011
2016-02-21T10:28:19.000Z,2016-02-21T10:36:54.000Z,1.86,8.5,10199,10069
2016-02-08T21:58:55.000Z,2016-02-08T22:06:49.000Z,1.67,8.0,10110,10011
2016-02-18T20:17:41.000Z,2016-02-18T20:31:05.000Z,1.1,9.5,10103,10018
2016-02-21T22:12:09.000Z,2016-02-21T22:20:21.000Z,1.74,8.0,10103,10199
2016-02-20T10:35:45.000Z,2016-02-20T10:41:57.000Z,1.0,6.5,10021,10022
2016-02-28T12:36:43.000Z,2016-02-28T12:42:58.000Z,1.1,6.0,10028,10028
2016-02-06T07:47:51.000Z,2016-02-06T07:53:17.000Z,1.5,6.5,10065,10028
2016-02-11T19:08:56.000Z,2016-02-11T19:16:31.000Z,1.15,7.0,10003,10017
2016-02-13T02:08:51.000Z,2016-02-13T02:31:19.000Z,5.88,20.5,10278,10028
2016-02-17T21:47:22.000Z,2016-02-17T21:55:03.000Z,1.13,6.5,10110,10016
2016-02-17T18:44:04.000Z,2016-02-17T18:57:58.000Z,1.88,10.5,10119,10003
2016-02-01T22:43:37.000Z,2016-02-01T23:01:04.000Z,7.9,24.5,10020,10034
2016-02-17T18:18:04.000Z,2016-02-17T18:20:38.000Z,0.61,4.0,10019,10069
2016-02-21T20:39:04.000Z,2016-02-21T20:52:26.000Z,2.89,12.0,10003,10199
2016-02-21T12:01:45.000Z,2016-02-21T12:12:58.000Z,2.83,11.5,10280,10014
2016-02-11T18:23:24.000Z,2016-02-11T19:24:35.000Z,17.18,52.0,10009,11422
2016-02-19T15:36:54.000Z,2016-02-19T15:55:28.000Z,2.0,13.0,10012,10001
2016-02-16T10:24:07.000Z,2016-02-16T10:52:42.000Z,8.78,28.0,11371,10017
2016-02-10T12:25:42.000Z,2016-02-10T12:31:40.000Z,0.68,5.5,10065,10021
2016-02-12T11:24:52.000Z,2016-02-12T11:36:42.000Z,1.7,9.5,10162,10027
2016-02-21T15:13:51.000Z,2016-02-21T15:37:44.000Z,4.1,17.5,10011,10021
2016-02-18T12:17:00.000Z,2016-02-18T12:28:09.000Z,1.7,9.5,10012,10006
2016-02-05T22:44:18.000Z,2016-02-05T22:55:37.000Z,0.97,8.5,10119,10018
2016-02-12T07:05:10.000Z,2016-02-12T07:33:22.000Z,9.8,31.5,10003,11371
2016-02-28T02:28:30.000Z,2016-02-28T02:35:23.000Z,1.3,7.0,10017,10003
2016-02-25T22:38:19.000Z,2016-02-25T22:55:07.000Z,1.62,11.5,10171,10001
2016-02-09T19:31:46.000Z,2016-02-09T20:05:25.000Z,6.69,25.5,10110,11238
2016-02-07T20:21:38.000Z,2016-02-07T20:29:44.000Z,1.9,8.5,10021,10162
2016-02-29T20:32:44.000Z,2016-02-29T20:59:40.000Z,6.21,21.0,10021,10026
2016-02-23T20:36:53.000Z,2016-02-23T21:03:59.000Z,6.63,24.0,10022,11205
2016-02-14T19:13:55.000Z,2016-02-14T19:17:38.000Z,0.5,4.5,10001,10003
2016-02-10T09:34:25.000Z,2016-02-10T09:44:29.000Z,1.57,8.5,10018,10103
2016-02-25T16:44:49.000Z,2016-02-25T16:47:41.000Z,0.53,4.5,10003,10016
2016-02-20T14:44:40.000Z,2016-02-20T14:49:23.000Z,0.9,5.5,10029,10021
2016-02-19T07:14:31.000Z,2016-02-19T07:29:02.000Z,3.75,14.0,10029,10171
2016-02-25T16:53:06.000Z,2016-02-25T16:57:21.000Z,1.08,5.5,10021,10028
2016-02-26T16:58:05.000Z,2016-02-26T17:12:05.000Z,2.02,11.0,10023,10154
2016-02-20T00:22:55.000Z,2016-02-20T00:26:23.000Z,0.8,5.0,10162,10029
2016-02-02T08:19:45.000Z,2016-02-02T08:47:06.000Z,7.91,28.0,10044,10282
2016-02-28T17:58:40.000Z,2016-02-28T18:18:35.000Z,3.0,14.5,10110,10012
2016-02-16T06:29:36.000Z,2016-02-16T06:32:52.000Z,0.9,5.0,10028,10065
2016-02-08T08:21:30.000Z,2016-02-08T08:29:05.000Z,0.8,6.5,10003,10011
2016-02-28T01:21:55.000Z,2016-02-28T01:33:27.000Z,3.1,11.5,10002,10017
2016-02-02T06:53:27.000Z,2016-02-02T06:58:25.000Z,1.24,6.0,10016,10171
2016-02-14T19:43:27.000Z,2016-02-14T19:47:55.000Z,1.0,5.5,10023,10065
2016-02-24T17:57:59.000Z,2016-02-24T18:10:34.000Z,2.16,10.5,10020,10011
2016-02-23T11:59:06.000Z,2016-02-23T12:13:16.000Z,3.21,13.0,10005,10009
2016-02-26T18:59:20.000Z,2016-02-26T19:01:54.000Z,0.5,4.0,10002,10002
2016-02-06T11:19:26.000Z,2016-02-06T11:24:55.000Z,2.35,9.0,10065,10009
2016-02-26T17:30:51.000Z,2016-02-26T17:51:48.000Z,2.07,14.0,10199,10171
2016-02-11T03:37:56.000Z,2016-02-11T03:58:56.000Z,5.3,19.5,10199,11211
2016-02-25T19:55:46.000Z,2016-02-25T20:17:20.000Z,6.51,22.0,10006,10022
2016-02-11T23:59:13.000Z,2016-02-12T00:04:49.000Z,1.7,7.0,11217,11213
2016-02-16T20:54:43.000Z,2016-02-16T21:05:14.000Z,1.3,8.5,10171,10001
2016-02-16T19:02:49.000Z,2016-02-16T19:08:08.000Z,0.9,5.5,10018,10199
2016-02-29T18:59:59.000Z,2016-02-29T19:18:08.000Z,2.3,13.0,10152,10199
2016-02-27T12:48:12.000Z,2016-02-27T13:09:28.000Z,2.8,15.0,10018,10009
2016-02-15T16:16:33.000Z,2016-02-15T16:47:27.000Z,5.0,22.0,10023,10009
2016-02-02T19:41:38.000Z,2016-02-02T19:50:40.000Z,1.8,8.5,10103,10162
2016-02-21T19:30:32.000Z,2016-02-21T19:35:26.000Z,0.85,5.5,10018,10020
2016-02-28T21:55:27.000Z,2016-02-28T21:59:43.000Z,1.0,5.5,10110,10003
2016-02-03T18:13:33.000Z,2016-02-03T18:47:10.000Z,3.2,21.0,10011,10065
2016-02-19T12:33:53.000Z,2016-02-19T13:03:38.000Z,17.17,52.0,10001,11422
2016-02-17T17:58:55.000Z,2016-02-17T18:07:48.000Z,1.3,7.5,10003,10278
2016-02-21T10:33:08.000Z,2016-02-21T10:37:36.000Z,1.5,6.5,10012,10001
2016-02-13T00:22:21.000Z,2016-02-13T00:25:37.000Z,0.3,4.0,10003,10009
2016-02-06T22:54:13.000Z,2016-02-06T23:23:51.000Z,7.7,27.0,10003,11219
2016-02-21T06:56:05.000Z,2016-02-21T07:05:25.000Z,1.56,8.5,11377,11104
2016-02-09T16:45:12.000Z,2016-02-09T16:49:07.000Z,0.67,4.5,10199,10119
2016-02-29T19:07:14.000Z,2016-02-29T19:11:33.000Z,1.1,5.5,10022,10017
2016-02-26T17:57:40.000Z,2016-02-26T18:14:33.000Z,3.21,14.0,10003,11211
2016-02-21T00:53:59.000Z,2016-02-21T01:22:47.000Z,4.62,20.5,10023,10012
2016-02-15T12:26:09.000Z,2016-02-15T12:35:01.000Z,1.61,8.0,10003,10002
2016-02-25T01:46:03.000Z,2016-02-25T01:50:33.000Z,1.1,5.5,11238,11216
2016-02-14T17:43:44.000Z,2016-02-14T18:02:16.000Z,2.24,13.0,10001,10278
2016-02-25T05:21:43.000Z,2016-02-25T05:28:59.000Z,1.2,7.0,10001,10017
2016-02-01T20:48:13.000Z,2016-02-01T20:56:36.000Z,1.3,7.5,10001,10017
2016-02-08T11:08:58.000Z,2016-02-08T11:37:25.000Z,9.5,31.0,11371,10167
2016-02-29T17:42:22.000Z,2016-02-29T17:48:19.000Z,1.2,6.5,10022,10021
2016-02-19T17:05:19.000Z,2016-02-19T17:13:46.000Z,1.13,7.5,10153,10019
2016-02-14T00:47:10.000Z,2016-02-14T00:58:51.000Z,2.5,10.5,10011,10271
2016-02-29T09:44:36.000Z,2016-02-29T09:55:49.000Z,1.1,8.5,10011,10199
2016-02-18T22:23:59.000Z,2016-02-18T22:40:47.000Z,5.4,18.0,11231,10002
2016-02-29T11:11:58.000Z,2016-02-29T11:22:33.000Z,1.15,8.0,10110,10167
2016-02-04T19:13:10.000Z,2016-02-04T19:21:10.000Z,1.5,7.5,10023,10021
2016-02-26T12:49:27.000Z,2016-02-26T12:56:19.000Z,0.63,6.0,10019,10023
2016-02-19T01:10:02.000Z,2016-02-19T01:31:04.000Z,11.3,32.0,10003,11368
2016-02-23T19:18:01.000Z,2016-02-23T19:26:38.000Z,0.8,7.0,10017,10171
2016-02-18T19:02:16.000Z,2016-02-18T19:22:10.000Z,8.2,25.0,11371,10028
2016-02-23T09:49:51.000Z,2016-02-23T10:06:59.000Z,2.7,13.0,10023,10119
2016-02-18T13:00:09.000Z,2016-02-18T13:03:00.000Z,0.4,4.0,10028,10028
2016-02-24T17:57:52.000Z,2016-02-24T18:24:47.000Z,3.95,19.0,11215,11221
2016-02-12T22:51:57.000Z,2016-02-12T22:56:05.000Z,0.7,5.0,10018,10199
2016-02-25T11:45:20.000Z,2016-02-25T11:50:10.000Z,1.0,5.5,10023,10018
2016-02-05T22:41:54.000Z,2016-02-05T22:53:12.000Z,1.2,8.5,10012,10002
2016-02-05T23:15:32.000Z,2016-02-05T23:20:13.000Z,1.0,5.5,10011,10013
2016-02-19T23:20:38.000Z,2016-02-19T23:36:15.000Z,2.0,11.5,10019,10017
2016-02-23T06:23:37.000Z,2016-02-23T06:33:47.000Z,1.9,9.5,10119,10019
2016-02-12T15:21:57.000Z,2016-02-12T15:27:03.000Z,0.5,5.0,10003,10009
2016-02-01T17:02:41.000Z,2016-02-01T17:06:00.000Z,0.4,4.0,10017,10110
2016-02-27T18:44:40.000Z,2016-02-27T19:09:12.000Z,2.3,16.0,10014,10002
2016-02-13T12:55:19.000Z,2016-02-13T13:01:28.000Z,0.9,6.0,10011,10014
2016-02-20T21:50:17.000Z,2016-02-20T21:53:02.000Z,0.58,4.0,10001,10119
2016-02-26T08:30:49.000Z,2016-02-26T08:40:20.000Z,1.2,8.0,10119,10167
2016-02-20T13:48:48.000Z,2016-02-20T13:52:10.000Z,0.6,4.5,10154,10065
2016-02-26T03:49:38.000Z,2016-02-26T04:03:18.000Z,4.5,15.5,10014,11211
2016-02-18T10:02:50.000Z,2016-02-18T10:05:42.000Z,0.49,4.0,10162,10025
2016-02-28T17:58:07.000Z,2016-02-28T17:59:40.000Z,0.3,3.5,10065,10022
2016-02-10T23:27:25.000Z,2016-02-10T23:33:26.000Z,1.2,6.5,10012,10003
2016-02-26T14:58:57.000Z,2016-02-26T15:09:44.000Z,1.7,9.0,10111,10011
2016-02-16T14:20:51.000Z,2016-02-16T14:29:05.000Z,0.7,6.5,10028,10021
2016-02-22T14:57:35.000Z,2016-02-22T15:14:10.000Z,2.6,12.5,10111,10014
2016-02-19T16:49:32.000Z,2016-02-19T16:57:51.000Z,3.59,12.0,11371,11102
2016-02-11T21:23:39.000Z,2016-02-11T21:29:51.000Z,1.5,7.0,10018,10023
2016-02-07T14:18:02.000Z,2016-02-07T14:27:23.000Z,1.42,8.0,10021,10153
2016-02-20T23:41:25.000Z,2016-02-20T23:49:51.000Z,1.32,7.5,10017,10003
